questionnaire_id,questionnaire_name,version,instrument_type,sector,subtype,section,final_item,original_item,item_id,item_text,response_type,default_scoring,allowed_scoring,validation_status,source,source_line_start,source_line_end,notes
sec_clinical_labs,"Laboratorios — Clínicos, veterinarios y de diagnóstico",final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,"Clínicos, veterinarios y de diagnóstico",CONDICIONES GENERALES,29,29,SEC-CLINICAL-LABS-F2015-029,"¿Se cambia de guantes cuando entre tareas, en el mismo paciente, si se manchan con material altamente contaminado?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2079,2080,Use as source-preserved sector-specific instrument; do not label as validated.
sec_clinical_labs,"Laboratorios — Clínicos, veterinarios y de diagnóstico",final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,"Clínicos, veterinarios y de diagnóstico",CONDICIONES GENERALES,30,30,SEC-CLINICAL-LABS-F2015-030,"¿Se usan siempre los guantes cuando hay: presencia de heridas o lesiones cutáneas; al entrar en contacto con la piel no intacta o mucosas del paciente; en la manipulación de objetos, materia o superficies contaminadas con fluidos biológicos?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2081,2083,Use as source-preserved sector-specific instrument; do not label as validated.
sec_clinical_labs,"Laboratorios — Clínicos, veterinarios y de diagnóstico",final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,"Clínicos, veterinarios y de diagnóstico",CONDICIONES GENERALES,31,31,SEC-CLINICAL-LABS-F2015-031,"¿Y se utilizan los guantes en caso de extracciones, administración de tratamientos intravenosos o canalizaciones de venas?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2084,2085,Use as source-preserved sector-specific instrument; do not label as validated.
sec_clinical_labs,"Laboratorios — Clínicos, veterinarios y de diagnóstico",final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,"Clínicos, veterinarios y de diagnóstico",CONDICIONES GENERALES,32,32,SEC-CLINICAL-LABS-F2015-032,¿Se usan las mascarillas cuando se prevé la producción de salpicaduras de sangre o fluidos biológicos a la mucosa nasal y oral?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2086,2087,Use as source-preserved sector-specific instrument; do not label as validated.
sec_clinical_labs,"Laboratorios — Clínicos, veterinarios y de diagnóstico",final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,"Clínicos, veterinarios y de diagnóstico",CONDICIONES GENERALES,33,33,SEC-CLINICAL-LABS-F2015-033,¿Los trabajadores usan respiradores cuando se realizan técnicas de respiración boca –boca o respiración asistida?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2088,2089,Use as source-preserved sector-specific instrument; do not label as validated.
sec_clinical_labs,"Laboratorios — Clínicos, veterinarios y de diagnóstico",final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,"Clínicos, veterinarios y de diagnóstico",CONDICIONES GENERALES,34,34,SEC-CLINICAL-LABS-F2015-034,¿Hay control y reposición de equipos de protección individual y tiene lugar de almacenamiento?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2090,2090,Use as source-preserved sector-specific instrument; do not label as validated.
sec_clinical_labs,"Laboratorios — Clínicos, veterinarios y de diagnóstico",final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,"Clínicos, veterinarios y de diagnóstico",CONDICIONES GENERALES,35,35,SEC-CLINICAL-LABS-F2015-035,¿Los trabajadores tienen ropa de trabajo adecuada para cada tarea a realizar?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2091,2091,Use as source-preserved sector-specific instrument; do not label as validated.
sec_clinical_labs,"Laboratorios — Clínicos, veterinarios y de diagnóstico",final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,"Clínicos, veterinarios y de diagnóstico",CONDICIONES GENERALES,36,36,SEC-CLINICAL-LABS-F2015-036,¿Cuando se produzca un derrame de muestras procedente de los pacientes se recogen inmediatamente?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2092,2093,Use as source-preserved sector-specific instrument; do not label as validated.
sec_clinical_labs,"Laboratorios — Clínicos, veterinarios y de diagnóstico",final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,"Clínicos, veterinarios y de diagnóstico",CONDICIONES GENERALES,37,37,SEC-CLINICAL-LABS-F2015-037,"¿Se señaliza con el signo de riesgo biológico los armarios, neveras, muestras, etc. en las que se guarden material biológico?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2094,2095,Use as source-preserved sector-specific instrument; do not label as validated.
sec_clinical_labs,"Laboratorios — Clínicos, veterinarios y de diagnóstico",final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,"Clínicos, veterinarios y de diagnóstico",EXPOSICIÓN A RESIDUOS O FLUIDOS BIOLÓGICOS,38,38,SEC-CLINICAL-LABS-F2015-038,¿Se prohíbe la utilización de agujas hipodérmicas?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2097,2097,Use as source-preserved sector-specific instrument; do not label as validated.
sec_clinical_labs,"Laboratorios — Clínicos, veterinarios y de diagnóstico",final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,"Clínicos, veterinarios y de diagnóstico",EXPOSICIÓN A RESIDUOS O FLUIDOS BIOLÓGICOS,39,39,SEC-CLINICAL-LABS-F2015-039,Si no está prohibida la utilización de agujas ¿Se prohíbe reencapsular las agujas?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2098,2098,Use as source-preserved sector-specific instrument; do not label as validated.
sec_clinical_labs,"Laboratorios — Clínicos, veterinarios y de diagnóstico",final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,"Clínicos, veterinarios y de diagnóstico",EXPOSICIÓN A RESIDUOS O FLUIDOS BIOLÓGICOS,40,40,SEC-CLINICAL-LABS-F2015-040,¿Se procede siempre a la retirada inmediata del conjunto aguja – jeringa?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2099,2099,Use as source-preserved sector-specific instrument; do not label as validated.
sec_clinical_labs,"Laboratorios — Clínicos, veterinarios y de diagnóstico",final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,"Clínicos, veterinarios y de diagnóstico",EXPOSICIÓN A RESIDUOS O FLUIDOS BIOLÓGICOS,41,41,SEC-CLINICAL-LABS-F2015-041,¿Los objetos punzantes y/o cortantes se manejan con extremo cuidado?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2100,2100,Use as source-preserved sector-specific instrument; do not label as validated.
sec_clinical_labs,"Laboratorios — Clínicos, veterinarios y de diagnóstico",final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,"Clínicos, veterinarios y de diagnóstico",EXPOSICIÓN A RESIDUOS O FLUIDOS BIOLÓGICOS,42,42,SEC-CLINICAL-LABS-F2015-042,"¿Se evita el uso de agujas cuando existen alternativas seguras y efectivas (agujas con dispositivos de seguridad,...)?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2101,2102,Use as source-preserved sector-specific instrument; do not label as validated.
sec_clinical_labs,"Laboratorios — Clínicos, veterinarios y de diagnóstico",final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,"Clínicos, veterinarios y de diagnóstico",EXPOSICIÓN A RESIDUOS O FLUIDOS BIOLÓGICOS,43,43,SEC-CLINICAL-LABS-F2015-043,"¿Se utiliza, para la eliminación de agujas y material cortante, un contenedor rígido adecuado que se encuentra en las inmediaciones para su eliminación?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2103,2104,Use as source-preserved sector-specific instrument; do not label as validated.
sec_clinical_labs,"Laboratorios — Clínicos, veterinarios y de diagnóstico",final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,"Clínicos, veterinarios y de diagnóstico",EXPOSICIÓN A RESIDUOS O FLUIDOS BIOLÓGICOS,44,44,SEC-CLINICAL-LABS-F2015-044,"¿Para cualquier técnica o manipulación, se realiza de manera que se minimice la creación de aerosoles (por inyección violenta de líquidos o jeringas que puedan generar aerosoles)?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2105,2106,Use as source-preserved sector-specific instrument; do not label as validated.
sec_clinical_labs,"Laboratorios — Clínicos, veterinarios y de diagnóstico",final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,"Clínicos, veterinarios y de diagnóstico",EXPOSICIÓN A RESIDUOS O FLUIDOS BIOLÓGICOS,45,45,SEC-CLINICAL-LABS-F2015-045,¿Antes de iniciar cualquier procedimiento en el que se utilicen agujas se realizan los preparativos de manipulación y eliminación segura de los mismos?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2107,2108,Use as source-preserved sector-specific instrument; do not label as validated.
sec_clinical_labs,"Laboratorios — Clínicos, veterinarios y de diagnóstico",final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,"Clínicos, veterinarios y de diagnóstico",EXPOSICIÓN A RESIDUOS O FLUIDOS BIOLÓGICOS,46,46,SEC-CLINICAL-LABS-F2015-046,¿Cada empleado se ocupa de la retirada o limpieza del material punzante o cortante contaminado que utiliza?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2109,2110,Use as source-preserved sector-specific instrument; do not label as validated.
sec_clinical_labs,"Laboratorios — Clínicos, veterinarios y de diagnóstico",final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,"Clínicos, veterinarios y de diagnóstico",EXPOSICIÓN A RESIDUOS O FLUIDOS BIOLÓGICOS,47,47,SEC-CLINICAL-LABS-F2015-047,¿Se comprueba que los objetos punzantes y cortantes no han quedado abandonados fuera del contenedor apropiado y se comprueba que no va entre la ropa que se envía a lavandería?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2111,2112,Use as source-preserved sector-specific instrument; do not label as validated.
sec_clinical_labs,"Laboratorios — Clínicos, veterinarios y de diagnóstico",final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,"Clínicos, veterinarios y de diagnóstico",EXPOSICIÓN A RESIDUOS O FLUIDOS BIOLÓGICOS,48,48,SEC-CLINICAL-LABS-F2015-048,¿Se informa de todas las lesiones con agujas y otros elementos cortantes rápidamente para asegurarse de recibir el tratamiento de seguimiento adecuado?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2113,2114,Use as source-preserved sector-specific instrument; do not label as validated.
sec_clinical_labs,"Laboratorios — Clínicos, veterinarios y de diagnóstico",final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,"Clínicos, veterinarios y de diagnóstico",EXPOSICIÓN A RESIDUOS O FLUIDOS BIOLÓGICOS,49,49,SEC-CLINICAL-LABS-F2015-049,"¿Las superficies de trabajo se descontaminan, al menos, una vez al día y siempre que se produzca un derrame de material que pueda ser infeccioso?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2115,2116,Use as source-preserved sector-specific instrument; do not label as validated.
sec_clinical_labs,"Laboratorios — Clínicos, veterinarios y de diagnóstico",final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,"Clínicos, veterinarios y de diagnóstico",TRANSPORTE DE MUESTRAS Y ALMACENAMIENTO DE RESIDUOS,50,50,SEC-CLINICAL-LABS-F2015-050,¿Se reciben todas las muestras en condiciones de seguridad?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2118,2118,Use as source-preserved sector-specific instrument; do not label as validated.
sec_clinical_labs,"Laboratorios — Clínicos, veterinarios y de diagnóstico",final_2015_annex1_unvalidated,sector_specific_questionnaire,Laboratorios,"Clínicos, veterinarios y de diagnóstico",TRANSPORTE DE MUESTRAS Y ALMACENAMIENTO DE RESIDUOS,51,51,SEC-CLINICAL-LABS-F2015-051,¿Se mantienen registros de los materiales recibidos?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2119,2119,Use as source-preserved sector-specific instrument; do not label as validated.
